TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
JCTCF;6,50;;11,48;0,93;0,61;22,59;3,96;3,14;9,10;11,86;2,75;0,28;0,36;1,15;-4,84;2,54;8,14;5,31;6,24;0,65;0,35;1,69;3,63;10,21;;6,95;0,57;;22.703.200,00
JD;55,19;2,28;-54,45;2,15;1,07;13,51;0,50;-1,01;110,98;76,35;-34,63;-0,67;0,55;7,78;-2,45;1,32;-3,94;-1,96;1,08;0,50;0,50;1,93;32,06;;;25,72;-1,01;;86.192.850.044,00
JE;1,74;;-0,68;-0,50;0,10;35,59;19,90;-6,69;0,23;1,11;0,88;;0,05;-210,72;-0,24;1,00;-73,90;-14,92;155,83;-0,20;1,20;2,23;-10,72;;;-3,45;-2,55;;83.656.764,00
JEF;35,16;3,27;6,96;0,79;0,14;93,26;36,43;17,28;3,30;5,66;2,36;0,57;1,20;;-0,14;;11,40;2,05;6,99;0,18;0,82;0,12;21,71;98,98;;44,31;5,05;;8.173.043.964,00
JELD;13,30;;8,76;1,52;0,29;18,17;4,55;2,59;4,99;12,22;7,23;2,21;0,23;1,10;-0,59;2,14;17,37;3,35;7,85;0,19;0,81;1,29;5,41;-14,85;;8,74;1,52;;1.120.643.370,00
JFIN;2,76;;2,01;36,90;0,98;81,13;29,25;26,51;1,82;1,47;-0,35;-7,17;0,53;-5,97;-5,14;0,83;1.833,23;48,60;1.534,22;0,03;0,97;1,83;;;;0,07;1,37;;149.109.000,00
JFU;0,69;;-0,51;0,20;0,15;97,56;-53,34;-49,05;-0,47;1,18;1,65;-0,68;0,25;0,30;-0,58;2,97;-38,18;-28,54;-44,59;0,75;0,25;0,58;;;;3,52;-1,34;;160.236.423,00
JHG;26,40;5,83;8,71;1,01;0,63;100,00;20,79;19,60;8,22;4,68;-3,54;-0,43;1,71;1,98;-1,06;4,85;11,55;7,27;8,38;0,63;0,24;0,37;22,13;26,91;;26,23;3,03;;4.373.368.560,00
JHX;25,66;2,73;24,89;8,57;2,69;36,34;18,88;12,70;16,74;17,46;0,71;0,37;3,16;32,27;-3,66;1,46;34,44;10,82;22,54;0,31;0,69;0,85;13,47;10,67;;2,99;1,03;;11.427.652.774,00
JILL;17,30;;38,17;-5,77;0,38;67,85;5,70;0,75;5,00;9,85;4,85;;0,29;277,49;-0,54;1,00;-15,11;0,99;12,95;-0,07;1,07;1,32;-1,75;;;-3,00;0,45;;174.819.960,00
JJSF;156,70;1,62;61,63;3,51;2,33;26,51;5,09;3,74;45,30;45,90;0,60;0,05;2,31;9,26;-3,92;2,63;5,70;3,78;4,99;0,66;0,34;1,01;2,89;-6,05;;44,60;2,54;;3.007.433.410,00
JKHY;203,47;0,93;41,26;11,16;6,52;41,55;24,45;18,81;31,73;32,13;0,40;0,14;7,76;98,35;-8,23;1,47;27,05;15,82;23,26;0,58;0,42;0,84;5,35;4,59;;18,23;4,93;;14.825.190.446,00
JKS;62,65;;36,41;0,79;0,21;15,80;2,08;1,12;19,51;3,15;-16,36;-0,66;0,41;2,22;-0,64;1,16;2,18;0,58;2,11;0,26;0,74;0,52;15,78;-16,97;;79,01;1,72;;3.057.269.880,00
JLL;186,95;;8,98;1,52;0,59;100,00;5,92;4,77;7,23;9,55;2,32;0,49;0,43;11,02;-0,98;1,15;16,88;6,54;10,10;0,39;0,61;1,37;8,31;23,87;;123,40;20,83;;8.958.214.015,00
JMP;7,49;;4,21;1,65;0,62;100,00;24,72;16,46;2,80;1,29;-1,51;-0,89;0,69;;-0,62;;39,16;14,82;32,29;0,38;0,62;0,90;-1,09;;;4,55;1,78;;149.489.165,00
JMPNL;25,12;;14,10;5,52;2,09;100,00;24,72;16,46;9,39;1,29;-1,51;-0,89;2,32;;-2,09;;39,16;14,82;32,29;0,38;0,62;0,90;-1,09;;;4,55;1,78;;149.489.165,00
JMPNZ;25,33;1,70;14,22;5,57;2,11;100,00;24,72;16,46;9,47;1,29;-1,51;-0,89;2,34;;-2,11;;39,16;14,82;32,29;0,38;0,62;0,90;-1,09;;;4,55;1,78;;149.489.165,00
JNJ;166,77;2,58;22,11;5,87;2,46;67,97;22,51;20,90;20,53;20,46;-0,07;-0,02;4,62;25,74;-3,72;1,39;26,54;11,12;19,29;0,42;0,58;0,53;3,34;-0,92;;28,42;7,54;;438.468.331.923,00
JNPR;30,26;2,71;24,97;2,30;1,10;56,55;9,42;7,93;21,03;22,34;1,31;0,14;1,98;8,70;-1,69;1,58;9,20;4,41;6,66;0,48;0,52;0,56;-1,04;-15,68;;13,17;1,21;;9.762.163.470,00
JOBS;60,90;;39,32;2,07;1,63;63,41;14,37;15,42;42,20;26,12;-16,07;-0,79;6,06;3,23;-5,20;3,74;5,25;4,14;3,83;0,79;0,21;0,27;12,20;11,95;;29,48;1,55;;4.106.925.480,00
JOE;41,73;0,91;31,68;3,92;1,86;48,83;41,68;27,07;20,58;23,37;2,79;0,53;8,58;;-1,86;;12,36;5,88;8,45;0,48;0,52;0,22;22,48;36,22;;10,65;1,32;;2.458.218.321,00
JOUT;72,33;1,66;13,11;1,55;1,10;40,81;11,31;7,76;9,00;7,62;-1,38;-0,24;1,02;2,04;-3,88;4,02;11,83;8,39;12,81;0,71;0,29;1,08;11,62;43,82;;46,65;5,52;;735.820.323,00
JP;0,38;;-0,29;0,09;0,06;56,52;-0,33;-74,60;-65,41;453,94;519,34;-0,73;0,21;0,37;-0,12;1,44;-31,86;-20,15;-0,42;0,63;0,37;0,27;-19,07;;;4,14;-1,32;;12.099.998,00
JPM;121,64;3,29;9,59;1,25;0,09;100,00;46,15;30,85;6,41;2,25;-4,16;-0,81;2,96;;-0,09;;13,00;0,97;4,49;0,07;0,93;0,03;7,49;14,34;;97,57;12,68;;356.718.106.736,00
JRJC;3,99;;-0,92;2,10;0,13;64,21;-27,88;-26,37;-0,87;2,47;3,34;-8,03;0,24;-5,81;-1,00;0,98;-227,59;-13,54;-144,85;0,06;0,94;0,51;-17,91;;;1,90;-4,32;;9.743.580,00
JRSH;5,28;3,79;8,22;0,94;0,76;19,07;7,28;5,52;6,24;4,00;-2,24;-0,34;0,45;1,17;-4,22;4,94;11,43;9,28;11,06;0,81;0,19;1,68;18,24;-5,83;;5,62;0,64;;65.125.104,00
JSM;21,72;5,18;5,16;1,05;0,04;0,00;63,57;18,11;1,47;2,80;1,64;1,17;0,93;;-0,04;;20,40;0,78;25,29;0,04;0,96;0,04;-7,00;1,04;;20,63;4,21;;2.440.313.640,00
JT;2,06;;-0,67;0,28;0,18;90,67;-38,69;-31,46;-0,55;0,70;1,25;-0,65;0,21;0,36;-1,23;2,49;-42,36;-27,19;-52,84;0,64;0,36;0,86;19,76;;;7,23;-3,06;;43.638.834,00
JW-A;53,03;1,95;20,17;2,64;0,87;67,12;10,96;7,06;13,00;16,55;3,56;0,72;1,42;-8,95;-1,02;0,60;13,09;4,34;8,13;0,33;0,67;0,61;-74,29;-74,80;;20,10;2,63;;2.954.301.300,00
JW-B;52,94;1,96;20,13;2,63;0,87;67,12;10,96;7,06;12,98;16,55;3,56;0,72;1,42;-8,94;-1,02;0,60;13,09;4,34;8,13;0,33;0,67;0,61;-74,29;-74,80;;20,10;2,63;;2.954.301.300,00
JWN;24,54;1,55;10,83;6,69;0,43;37,09;4,23;2,37;6,06;9,71;3,65;4,02;0,26;-82,10;-0,70;0,99;61,80;3,97;14,75;0,06;0,94;1,67;0,04;-12,85;;3,67;2,27;;3.940.611.114,00
JYNT;21,60;;77,21;10,54;3,68;89,43;3,66;4,73;99,74;94,41;-5,33;-0,56;3,65;59,67;-5,29;1,25;13,65;4,77;6,99;0,35;0,65;1,01;31,55;;;2,05;0,28;;313.092.000,00
K;75,91;3,06;16,74;6,01;1,39;31,91;12,59;10,81;14,37;17,51;3,14;1,31;1,81;-12,71;-1,74;0,65;35,90;8,28;12,88;0,23;0,77;0,77;0,36;15,30;;12,63;4,53;;25.817.985.421,00
KAI;201,02;0,51;21,57;3,91;2,05;42,81;17,76;12,93;15,70;16,73;1,03;0,26;2,79;13,42;-3,12;1,80;18,12;9,50;13,56;0,52;0,48;0,73;10,24;9,93;;51,44;9,32;;2.343.772.588,00
KALU;80,35;3,77;-203,31;1,97;0,52;8,19;1,51;-0,18;24,44;39,75;15,31;1,23;0,37;1,83;-1,05;2,28;-0,97;-0,26;2,54;0,26;0,74;1,41;14,53;;;40,78;-0,40;;1.280.827.210,00
KAMN;34,73;2,30;24,49;1,24;0,82;33,69;7,73;5,71;18,09;19,36;1,27;0,09;1,40;2,29;-1,51;4,80;5,05;3,37;3,64;0,67;0,33;0,59;-17,08;-5,79;;28,09;1,42;;972.780.354,00
KAR;16,23;;8,78;1,15;0,31;42,39;5,11;11,64;20,00;21,27;1,27;0,07;1,02;4,19;-0,88;1,13;13,14;3,49;3,17;0,27;0,63;0,30;-6,50;-21,45;;14,06;1,85;;1.879.927.392,00
KBH;32,05;1,87;4,17;0,85;0,42;23,20;13,72;10,69;3,25;5,40;2,14;0,56;0,45;;-0,42;;20,34;10,17;12,45;0,50;0,50;0,95;9,75;39,84;;37,76;7,68;;2.793.660.685,00
KBNT;1,20;;-1,42;0,77;0,64;100,00;-369,83;-370,14;-1,42;0,28;1,70;-0,93;5,24;0,90;-5,19;5,28;-54,51;-45,26;-54,18;0,83;0,17;0,12;;;;1,55;-0,85;;17.164.440,00
KBNTW;0,13;;-0,15;0,08;0,07;100,00;-369,83;-370,14;-0,15;0,28;1,70;-0,93;0,57;0,10;-0,56;5,28;-54,51;-45,26;-54,18;0,83;0,17;0,12;;;;1,55;-0,85;;17.164.440,00
KBR;52,27;0,88;49,78;4,58;1,32;10,79;4,52;1,90;20,94;24,49;3,54;0,78;0,95;18,64;-2,00;1,26;9,21;2,65;7,29;0,29;0,71;1,39;11,45;;;11,41;1,05;;7.267.808.972,00
KBSF;3,07;;-0,84;0,26;0,23;-7,15;-116,42;-86,18;-0,62;0,16;0,78;-0,33;0,73;0,60;-0,46;4,27;-30,80;-27,20;-52,55;0,88;0,12;0,32;-29,25;;;11,84;-3,65;;12.996.231,00
KC;3,09;;-3,02;0,42;0,23;3,88;-20,00;-17,53;-2,65;1,19;3,83;-0,60;0,53;0,98;-0,55;1,65;-13,82;-7,54;-15,91;0,55;0,45;0,43;;;;7,40;-1,02;;752.554.977,00
KDP;40,03;1,87;26,05;2,23;1,10;52,99;25,34;16,39;16,86;20,17;3,31;0,44;4,27;-18,96;-1,19;0,56;8,57;4,23;7,48;0,49;0,51;0,26;14,52;20,43;;17,93;1,54;;56.685.294.109,00
KE;23,60;;16,40;1,29;0,62;7,83;3,66;2,74;12,26;14,38;2,12;0,22;0,45;1,85;-2,25;1,84;7,88;3,75;6,37;0,48;0,52;1,37;8,94;20,57;;18,26;1,44;;586.464.720,00
KELYA;18,31;1,23;8,52;0,55;0,25;19,29;1,23;1,63;11,31;7,56;-3,75;-0,18;0,14;1,10;-0,72;1,53;6,40;2,93;3,91;0,46;0,54;1,80;-3,93;;;33,59;2,15;;694.271.256,00
KELYB;18,44;1,22;8,58;0,55;0,25;19,29;1,23;1,63;11,39;7,56;-3,75;-0,18;0,14;1,11;-0,73;1,53;6,40;2,93;3,91;0,46;0,54;1,80;-3,93;;;33,59;2,15;;694.271.256,00
KEN;45,66;34,49;2,64;1,08;0,60;20,16;4,64;190,72;108,76;139,54;30,78;0,31;5,04;18,32;-0,71;1,30;40,80;22,86;0,53;0,56;0,44;0,12;8,51;;;42,32;17,26;;2.460.361.704,00
KEYS;179,36;;31,55;8,54;4,16;63,96;24,45;19,90;25,68;25,60;-0,07;-0,02;6,28;12,78;-8,32;2,86;27,07;13,18;19,78;0,49;0,51;0,66;11,11;21,69;;21,00;5,69;;32.275.096.624,00
KFFB;7,71;5,19;30,52;1,20;0,19;0,00;23,93;17,18;21,92;17,71;-4,21;-0,23;5,24;;-0,19;;3,94;0,62;2,63;0,16;0,84;0,04;1,18;3,93;;6,41;0,25;;63.356.925,00
KFRC;58,23;1,92;14,20;5,86;2,79;29,65;6,84;5,21;10,82;10,56;-0,26;-0,14;0,74;9,02;-10,65;1,72;41,24;19,64;41,24;0,48;0,52;3,77;3,66;18,06;;9,94;4,10;;1.233.078.480,00
KFY;66,31;0,95;10,77;2,28;1,01;95,04;17,33;12,35;7,67;6,28;-1,40;-0,41;1,33;4,53;-2,06;1,79;21,13;9,42;18,36;0,45;0,55;0,76;10,27;31,13;;29,13;6,16;;3.515.716.414,00
KGC;3,49;5,16;-10,04;0,70;0,41;25,74;11,31;-12,12;10,76;15,91;5,15;0,34;1,22;2,97;-0,51;3,31;-7,02;-4,06;2,53;0,58;0,42;0,34;1,44;;;4,95;-0,35;;4.537.159.144,00
KHC;38,26;4,18;30,91;0,96;0,51;31,62;12,58;5,92;14,54;20,56;6,02;0,40;1,83;-47,79;-0,56;0,89;3,11;1,65;4,33;0,53;0,47;0,28;-0,20;-22,40;;39,82;1,24;;46.885.322.922,00
KIRK;5,21;;5,33;1,02;0,20;32,81;2,33;2,31;5,29;7,65;2,36;0,45;0,12;1,93;-0,35;1,30;19,10;3,71;12,20;0,19;0,81;1,60;-1,25;14,80;;5,12;0,98;;66.310.796,00
KKR;55,83;1,07;16,78;3,05;0,18;100,00;100,40;24,84;4,15;6,28;2,13;1,57;4,17;;-0,18;;18,20;1,07;19,77;0,06;0,94;0,04;64,60;72,08;;18,28;3,33;;48.004.498.722,00
KL;38,92;0,97;11,49;1,92;1,42;75,02;50,34;34,70;7,92;7,30;-0,62;-0,15;3,99;13,99;-1,67;3,04;16,74;12,31;17,46;0,74;0,26;0,35;;;;20,23;3,39;;10.263.079.456,00
KLAC;382,02;1,16;16,31;38,66;4,30;61,00;39,62;36,06;14,84;15,93;1,08;2,82;5,88;12,60;-9,98;2,50;237,04;26,37;43,19;0,11;0,89;0,73;21,49;29,11;;9,88;23,43;;54.171.887.676,00
KLIC;48,11;1,35;5,62;2,46;1,79;48,55;31,67;28,33;5,03;3,78;-1,24;-0,61;1,59;2,67;-11,78;4,81;43,71;31,88;43,55;0,73;0,27;1,13;19,33;49,94;;19,58;8,56;;2.793.646.669,00
KMB;137,10;3,36;25,92;78,06;2,56;29,64;12,13;8,87;18,96;22,51;3,55;14,63;2,30;-29,92;-3,72;0,79;301,18;9,86;20,81;0,03;0,97;1,11;1,23;-3,48;;1,76;5,29;;46.288.017.330,00
KMI;18,93;5,78;17,60;1,40;0,62;39,83;17,72;13,76;13,67;23,76;10,09;1,04;2,42;-13,05;-0,65;0,52;7,97;3,51;4,00;0,44;0,56;0,25;4,93;20,30;;13,49;1,08;;42.848.730.801,00
KMT;27,26;2,93;15,58;1,80;0,88;32,20;11,56;7,19;9,68;11,96;2,28;0,42;1,12;4,18;-1,45;2,11;11,55;5,62;9,43;0,49;0,51;0,78;-0,45;24,10;;15,16;1,75;;2.252.722.784,00
KMX;98,74;;16,26;2,91;0,60;9,66;4,07;2,88;11,52;24,57;13,05;3,29;0,47;4,07;-0,78;2,72;17,90;3,67;4,49;0,21;0,79;1,27;14,98;12,92;;33,93;6,07;;15.716.050.840,00
KNBE;20,28;;473,44;15,06;5,88;86,09;4,04;2,60;305,27;278,24;-27,03;-1,33;12,32;22,80;-18,62;1,60;3,18;1,24;3,30;0,39;0,61;0,48;;;;1,35;0,04;;3.563.143.272,00
KNDI;2,39;;-11,90;0,43;0,36;11,93;-18,82;-16,65;-10,53;1,73;12,27;-0,50;1,98;0,69;-1,09;4,95;-3,64;-3,06;-4,49;0,84;0,16;0,18;-6,71;;;5,51;-0,20;;181.092.212,00
KNL;24,81;;-122,39;2,89;0,87;35,85;1,18;-0,89;92,02;111,95;19,93;0,63;1,09;17,51;-1,14;1,26;-2,36;-0,71;1,44;0,30;0,58;0,80;2,28;-41,81;;8,59;-0,20;;1.260.663.087,00
KNOP;17,62;11,80;13,27;0,87;0,36;73,22;23,09;16,28;9,36;22,25;12,89;1,20;2,16;-12,35;-0,37;0,56;6,58;2,71;4,08;0,41;0,59;0,17;10,11;-2,49;;20,17;1,33;;593.943.770,00
KNSL;278,24;0,17;44,31;10,05;2,90;25,26;25,02;20,32;35,99;35,84;-0,15;-0,04;9,00;;-2,90;;22,68;6,54;19,48;0,29;0,71;0,32;35,20;42,30;;27,68;6,28;;6.372.753.312,00
KNX;56,06;0,78;10,14;1,36;0,84;26,63;16,47;12,26;7,54;8,72;1,18;0,21;1,24;24,37;-0,97;1,33;13,42;8,29;11,02;0,62;0,38;0,68;39,93;51,27;;41,21;5,53;;9.006.879.900,00
KO;65,22;2,64;27,37;10,51;3,00;60,27;31,01;25,69;22,67;24,81;2,15;0,99;7,03;83,72;-3,92;1,18;38,40;10,96;15,13;0,29;0,71;0,43;-1,58;8,40;;6,21;2,38;;282.052.316.424,00
KOD;11,39;;-1,71;1,11;0,76;;;;-1,71;0,02;1,72;-1,13;;1,11;-3,33;8,65;-65,36;-44,38;-65,36;0,68;0,32;0,00;;;;10,22;-6,68;;591.751.504,00
KODK;6,92;;28,74;0,61;0,24;13,28;4,81;1,58;9,42;9,76;0,34;0,02;0,45;1,16;-0,36;2,48;2,11;0,82;4,71;0,39;0,52;0,52;-6,89;9,86;;11,42;0,24;;546.126.400,00
KOF;62,68;4,09;17,51;2,19;0,95;45,35;13,92;7,68;9,66;10,80;1,14;0,26;1,34;11,58;-1,35;1,38;12,49;5,43;10,60;0,43;0,57;0,71;2,00;10,34;;28,66;3,58;;13.168.016.605,68
KOP;26,46;0,38;8,79;1,47;0,33;17,91;7,72;3,51;4,00;9,48;5,49;2,02;0,31;1,64;-0,53;2,11;16,76;3,73;8,68;0,22;0,78;1,06;3,46;23,80;;17,96;3,01;;552.937.266,00
KOS;6,65;;16,07;4,58;0,61;80,53;22,52;9,20;6,56;11,51;4,95;3,45;1,48;-17,26;-0,71;0,80;28,49;3,83;9,96;0,13;0,87;0,42;33,82;;;1,45;0,41;;3.031.344.645,00
KOSS;9,81;;73,86;4,04;3,10;37,99;6,48;6,45;73,50;65,73;-7,77;-0,43;4,76;5,12;-10,04;8,07;5,47;4,20;5,47;0,77;0,23;0,65;-5,55;-18,68;;2,43;0,13;;89.739.918,00
KR;49,62;1,79;16,29;3,77;0,72;21,71;2,43;1,54;10,33;13,90;3,57;1,30;0,25;-8,96;-0,96;0,76;23,15;4,44;12,76;0,19;0,81;2,88;3,64;-3,47;;13,15;3,05;;35.506.107.048,00
KRA;46,49;;8,80;1,88;0,56;29,88;13,04;8,64;5,83;8,78;2,95;0,95;0,76;4,37;-0,84;1,64;21,35;6,41;12,91;0,30;0,70;0,74;2,47;9,67;;24,74;5,28;;1.498.391.296,00
KRBP;0,40;;-0,22;0,32;0,24;;;;-0,22;0,29;0,51;-0,74;;0,50;-0,69;4,08;-145,28;-112,41;-143,17;0,77;0,23;0,00;;;;1,26;-1,84;;6.335.640,00
KRNT;34,00;;322,94;1,83;1,65;45,67;0,82;1,54;607,87;421,82;-186,05;-0,56;4,98;2,78;-4,96;8,94;0,57;0,51;0,29;0,90;0,10;0,33;24,26;79,73;;18,54;0,11;;1.689.276.400,00
KRO;15,26;4,85;10,30;1,95;0,90;24,07;11,66;8,05;7,12;7,30;0,18;0,05;0,83;1,82;-2,46;4,43;18,92;8,71;14,32;0,46;0,54;1,08;7,29;21,13;;7,83;1,48;;1.762.072.200,00
KRON;4,52;;-1,59;0,81;0,70;;;;-1,59;0,29;1,88;-0,96;;0,87;-4,64;18,19;-50,87;-44,08;-50,87;0,87;0,13;0,00;;;;5,58;-2,84;;256.596.332,00
KRP;17,89;9,84;15,30;;1,22;92,90;53,23;34,56;9,94;12,25;2,32;;5,29;36,40;-1,33;1,66;;7,98;40,06;0,00;0,15;0,23;106,55;;;0,00;1,17;;1.025.665.902,00
KSS;31,33;4,79;4,29;0,90;0,26;41,10;7,73;4,87;2,70;5,36;2,66;0,89;0,21;2,94;-0,38;1,40;21,05;6,15;13,24;0,29;0,71;1,26;-0,25;11,03;;34,69;7,30;;4.024.698.795,00
KSU;293,59;0,37;277,37;6,84;2,53;72,22;12,48;3,33;73,97;83,13;9,16;0,85;9,23;-75,63;-2,78;0,72;2,47;0,91;3,31;0,37;0,63;0,27;1,71;5,01;;42,92;1,06;;26.710.935.636,00
KT;14,03;5,38;5,42;0,44;0,20;32,67;6,74;5,38;4,33;6,50;2,17;0,22;0,29;4,12;-0,29;1,18;8,19;3,65;5,07;0,45;0,55;0,68;2,03;12,25;;31,60;2,59;;6.620.393.623,00
KTB;41,86;4,25;10,95;12,59;1,46;44,40;11,90;8,46;7,78;9,78;2,00;3,23;0,93;4,69;-3,84;2,01;115,04;13,33;25,27;0,12;0,88;1,58;;;;3,32;3,82;;2.318.416.100,00
KTCC;5,39;;22,45;0,47;0,14;7,76;1,48;0,48;7,28;20,99;13,71;0,88;0,11;0,32;-0,86;2,09;2,08;0,63;3,10;0,30;0,70;1,31;1,35;-7,85;;11,52;0,24;;58.006.641,00
KTOS;15,39;;-75,71;2,07;1,22;27,84;0,41;-3,07;570,08;614,61;44,53;0,16;2,33;4,89;-2,02;2,74;-2,73;-1,62;-0,24;0,59;0,40;0,53;8,41;;;7,45;-0,20;;1.938.272.004,00
KW;20,33;4,62;16,70;1,42;0,34;68,44;83,52;33,10;6,62;19,05;12,43;2,67;5,53;-0,49;-0,37;0,10;8,53;2,02;4,63;0,24;0,76;0,06;-8,06;203,36;;14,27;1,22;;2.801.286.964,00
KWR;196,25;0,85;42,22;2,65;1,18;31,12;5,68;4,47;33,27;40,68;7,42;0,59;1,89;5,45;-1,83;2,61;6,27;2,81;3,99;0,45;0,55;0,63;18,72;14,60;;74,18;4,65;;3.518.566.250,00
L;58,95;0,42;13,14;0,93;0,18;54,17;13,52;7,82;7,60;10,21;2,61;0,32;1,03;;-0,18;;7,10;1,40;6,23;0,20;0,80;0,18;2,26;19,26;;63,23;4,49;;14.203.843.335,00
LACQ;14,49;;30,58;47,62;6,95;;;;29,49;29,49;-0,01;-0,01;;-991,10;-7,07;0,71;155,70;22,72;155,70;0,15;0,85;0,00;;;;0,30;0,47;;90.190.107,00
LACQU;13,80;;29,13;45,35;6,62;;;;28,09;29,49;-0,01;-0,01;;-943,90;-6,74;0,71;155,70;22,72;155,70;0,15;0,85;0,00;;;;0,30;0,47;;90.190.107,00
LACQW;0,90;;1,90;2,96;0,43;;;;1,83;29,49;-0,01;-0,01;;-61,56;-0,44;0,71;155,70;22,72;155,70;0,15;0,85;0,00;;;;0,30;0,47;;90.190.107,00
LAD;269,82;0,57;5,84;1,58;0,57;19,16;7,31;4,82;3,85;7,06;3,21;1,32;0,28;4,80;-0,84;1,59;27,12;9,78;12,92;0,36;0,64;2,03;21,34;40,00;;170,45;46,23;;7.427.308.158,00
LAIX;3,10;;-0,71;-0,11;0,24;75,96;-12,65;-11,38;-0,64;0,56;1,19;;0,08;-0,10;-0,63;0,20;-14,86;-34,28;16,80;-2,31;3,31;3,01;;;;-29,39;-4,37;;11.048.710,00
LAKE;15,50;;15,13;0,95;0,83;42,65;10,19;7,04;10,46;5,99;-4,47;-0,41;1,07;1,12;-5,36;8,36;6,30;5,51;6,32;0,87;0,13;0,78;6,56;23,91;;16,27;1,02;;118.894.300,00
LANC;148,20;2,13;44,21;4,86;3,70;21,99;7,41;5,73;34,18;33,62;-0,56;-0,08;2,53;22,40;-5,50;2,01;11,00;8,36;11,00;0,76;0,24;1,46;4,26;3,17;;30,47;3,35;;4.078.760.400,00
LATN;9,86;;1.355,07;-6,35;1,33;;;;1.355,07;1.355,06;-0,01;;;-205,31;-1,33;0,05;-0,47;0,10;-0,47;-0,21;0,23;0,00;;;;-1,55;0,01;;182.934.552,00
LATNU;10,96;;1.506,25;-7,05;1,48;;;;1.506,25;1.355,06;-0,01;;;-228,22;-1,48;0,05;-0,47;0,10;-0,47;-0,21;0,23;0,00;;;;-1,55;0,01;;182.934.552,00
LATNW;1,10;;151,17;-0,71;0,15;;;;151,17;1.355,06;-0,01;;;-22,91;-0,15;0,05;-0,47;0,10;-0,47;-0,21;0,23;0,00;;;;-1,55;0,01;;182.934.552,00
LAUR;11,36;66,81;4,85;1,84;0,89;27,11;12,84;33,26;12,57;12,29;-0,28;-0,04;1,61;61,12;-1,10;1,08;37,92;18,34;0,81;0,48;0,52;0,55;-19,93;-12,34;;6,18;2,34;;1.870.575.088,00
LAWS;40,42;;53,73;5,57;2,94;52,12;4,60;3,42;39,98;41,42;1,44;0,20;1,84;10,62;-6,37;2,05;10,37;5,47;8,72;0,53;0,47;1,60;8,60;;;7,26;0,75;;795.000.770,00
LAZ;38,98;4,90;6,86;5,05;0,54;100,00;26,02;17,31;4,56;2,62;-1,94;-2,15;1,19;;-0,54;;73,63;7,85;25,92;0,11;0,81;0,45;6,47;6,37;;7,72;5,68;;3.615.562.614,00
LAZY;17,51;;1,98;0,89;0,25;26,85;10,65;7,21;1,34;2,45;1,11;0,73;0,14;1,71;-0,59;1,36;44,66;12,84;23,93;0,29;0,64;1,78;;;;19,76;8,82;;191.806.291,00
LB;79,92;;15,60;-41,51;2,10;43,83;18,69;10,73;8,96;9,98;1,03;;1,67;11,45;-3,73;1,72;-266,04;13,45;42,22;-0,05;1,05;1,25;149,91;132,13;;-1,93;5,12;;22.123.558.296,00
LBC;13,65;3,52;7,45;1,04;0,09;0,00;65,62;40,19;4,56;5,64;1,08;0,25;2,99;;-0,09;;13,94;1,24;7,04;0,09;0,91;0,03;8,62;10,98;;13,15;1,83;;697.172.385,00
LBRDA;114,68;;12,71;1,96;1,12;100,00;186,65;142,14;9,68;11,63;1,95;0,40;18,07;171,22;-1,16;1,23;15,40;8,82;11,64;0,57;0,43;0,06;100,38;-4,41;;58,60;9,02;;17.636.029.396,00
LBRDK;114,68;;12,71;1,96;1,12;100,00;186,65;142,14;9,68;11,63;1,95;0,40;18,07;171,22;-1,16;1,23;15,40;8,82;11,64;0,57;0,43;0,06;100,38;-4,41;;58,60;9,02;;17.636.029.396,00
LBRDP;26,30;6,65;2,91;0,45;0,26;100,00;186,65;142,14;2,22;11,63;1,95;0,40;4,14;39,27;-0,27;1,23;15,40;8,82;11,64;0,57;0,43;0,06;100,38;-4,41;;58,60;9,02;;17.636.029.396,00
LBRT;14,67;;517,11;2,06;1,17;14,97;0,74;0,17;120,00;131,92;11,93;0,21;0,89;12,53;-1,83;1,35;0,40;0,23;1,29;0,57;0,43;1,32;45,82;;;7,10;0,03;;2.741.225.931,00
LBTYA;21,30;;2,18;0,42;0,23;71,50;69,14;65,83;2,08;4,04;1,92;0,38;1,43;5,12;-0,27;1,56;19,12;10,73;12,59;0,56;0,44;0,16;-5,57;51,09;;51,11;9,77;;10.553.958.849,00
LBTYB;21,77;;2,23;0,43;0,24;71,50;69,14;65,83;2,12;4,04;1,92;0,38;1,47;5,23;-0,27;1,56;19,12;10,73;12,59;0,56;0,44;0,16;-5,57;51,09;;51,11;9,77;;10.553.958.849,00
LBTYK;22,57;;2,31;0,44;0,25;71,50;69,14;65,83;2,20;4,04;1,92;0,38;1,52;5,42;-0,28;1,56;19,12;10,73;12,59;0,56;0,44;0,16;-5,57;51,09;;51,11;9,77;;10.553.958.849,00
