TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
RCSL3;3,02;;-37,96;-3,01;1,78;10,92;0,90;-4,03;170,12;95,02;-0,96;;1,53;33,61;-3,24;1,21;-8,18;-4,72;-1,69;-0,58;1,58;1,17;;;1.940.713,12;-1,00;-0,08;0,07;64.583.014,98
RCSL4;1,04;;-13,07;-1,04;0,61;10,92;0,90;-4,03;58,59;95,02;-0,96;;0,53;11,57;-1,12;1,21;-8,18;-4,72;-1,69;-0,58;1,58;1,17;;;491.187,06;-1,00;-0,08;0,03;64.583.014,98
RDOR3;36,12;3,83;54,75;5,36;1,29;22,15;17,20;6,14;19,53;23,72;4,00;1,09;3,36;4,56;-2,29;3,07;9,76;2,57;8,60;0,26;0,71;0,42;;;155.458.115,21;6,74;0,66;-7,27;72.614.461.638,60
RECV3;24,99;0,65;11,64;2,27;1,17;45,88;40,75;32,37;9,25;7,89;-1,36;-0,33;3,77;15,13;-1,79;1,29;19,50;10,05;15,52;0,52;0,48;0,31;;;33.396.230,85;11,01;2,15;0,02;7.311.576.399,12
RENT3;64,00;1,30;30,07;7,49;2,06;46,27;33,01;18,70;17,03;19,52;2,49;1,10;5,62;18,85;-2,94;1,58;24,91;6,86;11,76;0,28;0,72;0,37;19,68;38,53;363.499.179,06;8,54;2,13;1,16;62.794.624.448,00
RNEW4;2,78;;1,91;-0,42;0,14;1,60;385,70;127,13;0,63;2,78;2,15;;2,43;-3,09;-0,19;0,85;-22,06;7,19;93,29;-0,33;1,33;0,06;-27,95;;414.306,91;-6,59;1,45;0,01;302.894.799,47
ROMI3;13,47;7,25;4,85;1,02;0,49;30,48;13,57;13,88;4,96;7,29;2,33;0,48;0,67;1,66;-1,24;1,94;20,97;10,06;12,61;0,48;0,52;0,72;18,71;;4.195.071,44;13,24;2,78;0,51;987.807.929,34
RRRP3;35,50;;-32,64;1,85;1,20;60,31;38,79;-18,10;15,23;14,39;-0,84;-0,10;5,91;-114,26;-1,40;0,93;-5,68;-3,68;11,32;0,65;0,35;0,20;;;141.521.977,03;19,15;-1,09;-5,93;7.192.054.269,00
SANB11;30,47;8,50;7,65;1,06;0,12;30,30;15,31;13,58;6,78;6,78;;;1,04;;-0,12;;13,85;1,54;;0,11;0,89;0,11;0,22;15,28;68.488.591,76;28,75;3,98;-0,98;114.240.120.561,99
SANB3;14,41;8,55;7,24;1,00;0,11;30,30;15,31;13,58;6,42;6,78;;;0,98;;-0,11;;13,85;1,54;;0,11;0,89;0,11;0,22;15,28;2.717.238,59;14,38;1,99;-0,93;114.240.120.561,99
SANB4;15,99;8,48;8,03;1,11;0,12;30,30;15,31;13,58;7,12;6,78;;;1,09;;-0,13;;13,85;1,54;;0,11;0,89;0,11;0,22;15,28;3.245.633,38;14,38;1,99;-1,03;114.240.120.561,99
SAPR11;18,63;6,23;5,01;0,69;0,36;57,75;32,78;20,56;3,14;5,15;2,01;0,44;1,03;5,58;-0,43;1,71;13,83;7,18;10,83;0,52;0,48;0,35;8,40;12,41;22.208.180,62;26,91;3,72;0,57;5.630.751.763,79
SAPR3;3,50;6,14;4,70;0,65;0,34;57,75;32,78;20,56;2,95;5,15;2,01;0,44;0,97;5,24;-0,40;1,71;13,83;7,18;10,83;0,52;0,48;0,35;8,40;12,41;1.114.764,74;5,38;0,74;0,54;5.630.751.763,79
SAPR4;3,82;6,19;5,13;0,71;0,37;57,75;32,78;20,56;3,22;5,15;2,01;0,44;1,06;5,72;-0,44;1,71;13,83;7,18;10,83;0,52;0,48;0,35;8,40;12,41;7.633.469,41;5,38;0,74;0,58;5.630.751.763,79
SBFG3;22,60;0,52;9,84;2,42;0,74;46,34;8,55;9,35;10,77;14,89;4,12;0,93;0,92;3,29;-1,44;1,85;24,60;7,49;5,88;0,30;0,70;0,80;22,57;;30.488.691,68;9,34;2,30;-0,01;5.505.272.718,80
SBSP3;46,64;2,02;13,10;1,23;0,59;34,47;20,35;11,96;7,70;11,13;3,43;0,55;1,57;17,86;-0,68;1,34;9,39;4,50;7,44;0,48;0,52;0,38;6,69;-3,75;102.284.268,41;37,90;3,56;-3,71;31.878.900.290,16
SEER3;6,06;2,04;-12,85;0,54;0,23;52,28;6,66;-3,89;7,51;11,35;3,83;0,28;0,50;16,03;-0,29;1,09;-4,20;-1,82;5,04;0,43;0,57;0,47;4,57;;3.519.870,85;11,22;-0,47;0,09;780.052.653,60
SEQL3;7,50;;-18,18;1,92;0,53;18,35;4,49;-3,27;13,24;20,23;6,99;1,01;0,59;12,23;-0,79;1,15;-10,55;-2,92;6,30;0,28;0,72;0,89;;;19.699.952,21;3,91;-0,41;0,03;1.052.028.547,50
SHUL4;4,91;3,82;7,97;1,80;0,78;22,89;15,16;11,85;6,23;65,63;1,39;0,40;0,94;1,85;-2,26;2,82;22,56;9,78;14,66;0,43;0,57;0,83;24,09;48,33;946.291,53;2,73;0,62;0,32;18.089.782.062,52
SIMH3;11,78;5,27;13,09;3,75;0,19;33,36;23,76;4,16;2,29;7,40;5,11;8,37;0,54;0,77;-0,32;2,42;28,66;1,42;8,93;0,05;0,91;0,34;16,28;;22.862.302,88;3,14;0,90;0,29;9.876.445.168,02
SLCE3;44,21;5,49;6,18;1,94;0,65;35,34;30,28;16,97;3,46;4,64;1,18;0,66;1,05;3,23;-1,18;1,83;31,39;10,59;23,58;0,34;0,64;0,62;30,68;119,32;71.933.814,56;22,79;7,15;0,10;9.391.203.101,79
SMTO3;33,70;6,51;7,89;2,22;0,66;40,95;41,70;24,67;4,67;7,15;2,49;1,18;1,95;4,40;-0,98;1,89;28,10;8,42;14,79;0,30;0,70;0,34;16,99;39,74;41.796.687,68;15,20;4,27;0,15;11.930.181.787,30
SOJA3;12,68;0,32;12,57;2,28;0,92;12,34;9,75;9,93;12,81;15,50;-0,16;-0,03;1,25;4,15;-4,15;2,44;18,29;11,89;14,70;0,65;0,35;1,20;;;2.417.044,85;5,57;1,01;0,21;1.485.339.333,68
SOMA3;13,04;0,70;26,98;1,40;1,00;55,48;7,32;9,13;33,63;36,91;3,28;0,14;2,46;5,85;-1,41;2,39;5,19;3,70;1,76;0,71;0,29;0,40;;;59.524.651,71;9,31;0,48;0,08;10.233.105.743,92
SQIA3;20,02;0,33;61,49;2,26;1,24;39,75;9,80;5,88;36,87;40,44;3,57;0,22;3,61;-23,17;-1,37;0,64;3,67;2,02;3,57;0,55;0,45;0,34;33,05;28,16;10.282.503,50;8,87;0,33;0,31;1.760.598.279,44
STBP3;7,86;3,81;18,00;2,88;1,34;43,48;27,68;21,17;13,77;12,39;-1,38;-0,29;3,81;8,47;-1,81;2,59;16,01;7,46;13,08;0,47;0,53;0,35;13,09;;24.360.588,41;2,73;0,44;0,07;6.788.307.911,16
SULA11;26,24;0,86;27,08;1,35;0,38;4,97;-3,10;1,95;-17,07;4,28;21,35;-1,69;0,53;1,02;-1,09;2,30;4,98;1,39;-10,29;0,28;0,72;0,71;4,58;-9,91;69.693.670,38;19,45;0,97;-0,35;11.174.162.391,47
SUZB3;50,45;2,64;5,81;2,85;0,56;48,16;39,87;27,20;3,96;7,14;3,18;2,29;1,58;3,05;-0,78;2,87;49,16;9,64;16,41;0,20;0,80;0,35;32,90;47,54;235.113.399,56;17,68;8,69;-3,43;68.675.747.812,80
SYNE3;4,62;188,59;0,57;0,46;0,16;69,87;68,45;52,92;0,44;0,81;0,37;0,38;0,30;0,96;-0,20;4,43;79,85;27,77;38,27;0,35;0,40;0,52;40,50;;2.101.835,88;10,11;8,07;0,00;705.217.335,90
TAEE11;42,09;12,62;6,96;2,03;0,80;85,35;101,94;63,10;4,31;6,33;2,02;0,95;4,39;5,42;-1,02;3,09;29,13;11,43;19,17;0,39;0,61;0,18;20,07;19,31;75.552.261,15;20,77;6,05;-0,30;14.499.958.995,63
TAEE3;14,02;12,63;6,95;2,03;0,79;85,35;101,94;63,10;4,30;6,33;2,02;0,95;4,39;5,42;-1,01;3,09;29,13;11,43;19,17;0,39;0,61;0,18;20,07;19,31;1.013.329,74;6,92;2,02;-0,30;14.499.958.995,63
TAEE4;14,05;12,60;6,97;2,03;0,80;85,35;101,94;63,10;4,31;6,33;2,02;0,95;4,40;5,43;-1,02;3,09;29,13;11,43;19,17;0,39;0,61;0,18;20,07;19,31;1.768.267,88;6,92;2,02;-0,30;14.499.958.995,63
TASA3;18,52;8,77;3,36;2,42;1,04;49,25;35,90;23,56;2,20;2,52;0,32;0,35;0,79;4,68;-3,16;1,50;72,20;31,00;48,02;0,43;0,57;1,32;26,98;;431.357,26;7,64;5,52;0,84;2.243.090.844,90
TASA4;18,47;8,79;3,35;2,42;1,04;49,25;35,90;23,56;2,20;2,52;0,32;0,35;0,79;4,66;-3,15;1,50;72,20;31,00;48,02;0,43;0,57;1,32;26,98;;9.517.676,53;7,64;5,52;0,84;2.243.090.844,90
TECN3;2,53;3,20;5,52;0,56;0,30;52,73;16,33;9,71;3,28;4,27;0,99;0,17;0,54;0,61;-0,85;4,27;10,15;5,46;11,51;0,54;0,46;0,56;-2,72;;1.524.117,29;4,52;0,46;0,02;188.500.723,95
TFCO4;10,80;1,15;109,31;33,61;20,47;57,97;22,47;18,02;87,66;14,96;0,21;0,08;19,70;39,35;-80,51;3,31;30,74;18,73;24,73;0,61;0,39;1,04;;;3.277.218,21;0,32;0,10;1,17;1.724.954.416,20
TGMA3;16,82;5,77;9,84;1,57;1,13;18,25;11,91;10,43;8,62;8,72;0,10;0,02;1,03;3,80;-2,06;2,88;15,95;11,44;13,69;0,72;0,28;1,10;1,74;52,18;3.497.394,71;10,72;1,71;1,05;1.110.169.030,30
TIMS3;12,50;3,84;11,24;1,19;0,56;52,43;20,24;13,88;7,70;11,39;3,68;0,57;1,56;-32,60;-0,66;0,90;10,63;4,96;8,96;0,47;0,53;0,36;2,95;29,12;88.949.421,06;10,46;1,11;0,83;30.260.054.975,00
TOTS3;31,21;0,74;46,86;4,45;1,89;67,02;15,14;11,20;34,65;33,17;-1,47;-0,19;5,25;7,56;-4,65;1,72;9,49;4,02;7,04;0,42;0,55;0,36;8,34;21,91;114.407.090,09;7,02;0,67;2,06;19.262.287.079,01
TPIS3;1,53;1,22;1,89;0,27;0,09;38,11;31,45;11,60;0,70;5,03;4,33;1,71;0,22;-0,93;-0,09;0,40;14,52;4,54;10,56;0,31;0,69;0,39;-7,49;;769.018,00;5,59;0,81;-0,44;269.280.000,00
TRIS3;4,78;4,60;11,08;0,72;0,39;33,54;16,50;10,95;7,35;9,83;2,48;0,24;1,21;0,74;-1,41;3,72;6,54;3,51;5,38;0,54;0,44;0,32;20,68;98,79;4.498.090,00;6,60;0,43;-0,21;892.031.831,64
TRPL4;24,31;6,11;5,66;1,03;0,51;69,24;74,10;47,45;3,63;5,52;1,56;0,44;2,69;4,38;-0,59;7,49;18,13;9,07;15,71;0,50;0,49;0,19;-6,60;-10,52;41.697.495,82;23,68;4,29;-0,29;17.469.642.551,40
TTEN3;9,98;0,15;11,18;2,05;0,90;13,36;6,33;7,22;12,75;14,05;1,30;0,21;0,81;2,78;-3,73;1,74;18,30;8,02;9,22;0,44;0,56;1,11;;;6.427.208,53;4,88;0,89;0,60;4.952.252.117,06
TUPY3;27,78;1,56;9,00;1,37;0,51;17,85;8,49;5,07;5,37;7,57;2,20;0,56;0,46;1,51;-1,42;2,10;15,23;5,64;10,45;0,37;0,63;1,11;16,82;;21.241.659,26;20,27;3,09;0,10;4.005.250.950,00
UCAS3;2,73;3,95;4,81;0,96;0,60;34,75;14,37;15,20;5,08;4,21;-0,87;-0,16;0,73;4,71;-1,09;1,39;19,91;12,39;14,46;0,62;0,38;0,82;3,58;;299.615,59;2,85;0,57;0,08;180.415.773,72
UGPA3;13,81;5,67;9,31;1,42;0,42;3,99;2,03;1,32;6,05;9,37;3,32;0,78;0,12;2,09;-0,97;1,57;15,26;4,56;9,80;0,30;0,69;3,46;7,24;1,16;69.616.280,21;9,72;1,48;0,09;15.400.540.234,80
UNIP3;85,25;18,31;3,63;2,75;1,29;46,83;47,04;31,70;2,44;2,39;-0,18;-0,21;1,15;4,25;-2,66;2,42;75,83;35,52;51,39;0,47;0,53;1,12;47,87;54,12;2.525.612,85;31,00;23,51;0,02;9.337.873.641,24
UNIP6;92,39;18,59;3,93;2,98;1,40;46,83;47,04;31,70;2,65;2,39;-0,18;-0,21;1,25;4,61;-2,89;2,42;75,83;35,52;51,39;0,47;0,53;1,12;47,87;54,12;21.264.853,88;31,00;23,51;0,03;9.337.873.641,24
USIM3;9,09;19,18;1,88;0,48;0,28;27,12;22,57;18,09;1,51;1,58;0,06;0,02;0,34;0,74;-0,58;3,51;25,44;14,66;19,98;0,58;0,36;0,81;31,89;;4.364.555,06;18,98;4,83;-0,19;11.445.270.934,12
USIM5;9,19;20,87;1,90;0,48;0,28;27,12;22,57;18,09;1,53;1,58;0,06;0,02;0,34;0,75;-0,58;3,51;25,44;14,66;19,98;0,58;0,36;0,81;31,89;;144.529.964,18;18,98;4,83;-0,19;11.445.270.934,12
VALE3;67,75;22,86;3,12;1,74;0,73;53,70;43,70;41,78;2,99;3,25;0,26;0,15;1,31;15,83;-0,90;1,32;55,74;23,46;34,13;0,42;0,56;0,56;25,41;50,75;2.162.941.744,41;38,91;21,69;0,23;323.769.747.568,25
VAMO3;15,99;1,23;31,66;5,42;1,23;39,40;29,73;13,05;13,90;17,85;3,95;1,54;4,13;6,88;-1,90;2,05;17,13;3,90;9,05;0,23;0,77;0,30;571,04;549,36;34.363.510,18;2,95;0,51;0,40;15.622.037.640,30
VBBR3;18,33;3,18;8,04;1,63;0,54;5,34;2,32;1,65;5,73;9,23;2,58;0,76;0,13;1,88;-1,16;2,15;21,10;7,20;11,17;0,34;0,66;4,36;8,47;;174.101.575,29;11,22;2,28;-0,21;21.354.450.000,00
VITT3;10,56;2,16;12,56;3,13;1,72;35,67;18,21;13,85;9,55;10,87;1,32;0,43;1,74;5,61;-5,02;1,87;24,89;13,65;17,44;0,55;0,45;0,99;;;1.375.554,82;3,38;0,84;0,27;1.510.598.569,92
VIVA3;24,77;1,33;16,79;4,20;2,28;63,44;18,32;19,25;17,66;17,12;-0,53;-0,13;3,23;6,44;-5,97;2,35;25,01;13,59;16,46;0,54;0,46;0,71;;;23.497.746,38;5,90;1,47;0,27;5.850.618.738,13
VIVT3;44,82;7,98;13,74;1,10;0,63;43,12;14,59;11,97;11,27;13,26;1,99;0,19;1,64;-9,65;-0,74;0,70;8,04;4,56;7,24;0,57;0,43;0,38;0,71;6,02;91.141.228,18;40,57;3,26;0,97;75.160.373.306,22
VLID3;10,32;2,81;14,22;0,71;0,29;27,13;11,60;2,71;3,32;6,42;3,11;0,66;0,39;1,44;-0,54;1,72;4,97;2,01;9,81;0,40;0,58;0,74;4,98;-7,47;2.671.850,00;14,61;0,73;-0,08;851.146.561,44
VULC3;13,63;2,57;9,17;2,22;1,54;35,86;17,39;15,96;8,41;8,90;0,49;0,13;1,46;3,57;-4,52;2,87;24,18;16,75;21,13;0,69;0,31;1,05;10,48;59,24;4.918.283,85;6,15;1,49;0,12;3.349.657.605,72
VVEO3;17,33;2,34;17,36;2,22;0,70;16,45;5,34;4,10;13,35;16,66;3,32;0,55;0,71;2,69;-1,66;1,82;12,79;4,03;6,80;0,32;0,68;0,98;;;2.859.097,26;7,80;1,00;-1,15;4.958.517.828,80
WEGE3;30,77;1,53;36,44;9,63;4,99;27,88;15,77;13,25;30,61;30,56;-0,05;-0,02;4,83;18,05;-15,53;1,69;26,42;13,69;21,22;0,52;0,47;1,03;20,26;25,96;207.158.228,15;3,20;0,84;4,63;129.151.474.798,46
WIZS3;8,56;6,87;10,87;3,58;0,70;57,93;36,70;15,13;4,48;4,53;0,05;0,04;1,65;-9,77;-0,85;0,71;32,89;6,45;19,65;0,20;0,54;0,43;15,13;-2,80;6.905.195,71;2,39;0,79;-0,23;1.368.806.333,92
YDUQ3;12,51;1,01;356,84;1,23;0,39;54,39;12,04;0,24;7,17;14,91;7,73;1,33;0,86;3,62;-0,54;1,64;0,35;0,11;5,47;0,32;0,68;0,45;6,64;-50,59;58.979.335,94;10,15;0,04;-3,81;3.866.701.526,01
