TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;20,93;;-44,84;2,16;0,96;31,96;4,48;-4,98;49,80;61,23;11,44;0,50;2,23;-26,64;-1,17;0,83;-4,82;-2,15;1,10;0,45;0,54;0,43;3,62;;7.421.646,44;9,68;-0,47;0,16;2.475.868.638,88
ABCB4;21,44;5,97;7,17;0,99;0,10;21,90;12,88;11,98;6,66;6,66;;;0,86;9,54;-0,10;1,25;13,77;1,33;;0,10;0,90;0,11;7,15;11,54;18.587.312,93;21,72;2,99;0,13;4.847.372.129,92
ABEV3;15,20;3,97;17,68;2,78;1,75;49,91;22,47;17,60;13,85;13,10;-0,72;-0,14;3,11;55,15;-2,43;1,13;15,70;9,91;18,74;0,63;0,36;0,56;9,82;1,54;432.989.439,30;5,48;0,86;-2,50;238.930.789.629,67
AERI3;2,04;1,01;31.567,99;1,63;0,47;11,54;8,64;0,00;7,59;11,42;3,83;0,82;0,66;1,20;-1,38;2,49;0,01;0,00;7,87;0,29;0,71;0,72;;;9.038.776,04;1,26;0,00;-315,82;1.578.399.719,36
AESB3;9,54;1,13;12,09;1,74;0,40;23,57;15,63;18,74;14,50;25,94;11,45;1,38;2,27;2,25;-0,56;2,75;14,43;3,33;-1,42;0,23;0,68;0,18;;;24.894.994,59;5,47;0,79;;5.711.654.677,14
AGRO3;32,39;14,38;6,35;1,49;0,99;40,44;35,97;27,11;4,78;5,03;0,25;0,08;1,72;2,99;-1,88;3,28;23,47;15,55;19,63;0,66;0,34;0,57;59,78;80,28;16.927.146,85;21,65;5,08;0,10;3.301.658.508,00
AGXY3;7,59;2,21;-67,84;1,03;0,17;12,08;4,22;-0,20;3,25;6,53;3,29;1,05;0,14;6,95;-0,83;1,03;-1,52;-0,24;13,07;0,16;0,84;1,21;;;599.188,63;7,35;-0,11;0,84;1.296.561.666,51
ALLD3;8,11;10,71;5,56;0,50;0,18;13,66;4,26;2,38;3,10;4,46;1,36;0,22;0,13;0,68;-0,63;1,59;9,04;3,24;9,68;0,36;0,64;1,36;;;744.538,81;16,15;1,46;-0,09;756.018.920,02
ALPA4;22,79;1,91;28,43;2,72;2,04;47,38;10,98;13,90;35,97;32,63;-0,11;-0,01;3,95;11,38;-3,37;1,83;9,55;7,18;6,40;0,75;0,25;0,52;-0,53;8,66;72.756.553,00;8,39;0,80;0,34;14.168.204.000,70
ALSO3;21,00;1,83;21,82;0,83;0,49;70,10;52,84;24,36;10,06;7,38;-2,67;-0,22;5,31;4,47;-0,60;2,52;3,81;2,26;6,43;0,59;0,31;0,09;22,33;21,57;42.462.686,15;25,24;0,96;0,22;5.573.255.154,66
ALUP11;28,26;4,35;7,73;1,14;0,30;78,93;74,42;22,57;2,35;4,75;2,40;1,16;1,75;2,66;-0,37;2,73;14,70;3,94;13,68;0,27;0,60;0,17;27,49;28,06;23.578.030,52;24,85;3,65;-0,38;8.281.228.153,98
AMAR3;2,53;;-7,43;0,80;0,26;44,44;0,59;-4,15;51,95;128,98;77,03;1,18;0,31;2,14;-0,52;1,32;-10,72;-3,51;-3,70;0,33;0,67;0,84;-2,41;;10.182.618,41;3,19;-0,34;0,04;870.802.347,80
AMBP3;29,02;1,04;27,23;3,17;0,52;20,78;16,33;4,13;6,88;12,13;5,25;2,41;1,12;2,81;-0,87;1,87;11,62;1,92;8,21;0,16;0,81;0,46;;;23.837.252,70;9,17;1,07;1,04;3.277.390.763,76
AMER3;20,68;3,00;38,01;1,25;0,43;30,60;4,78;1,72;13,65;20,15;6,50;0,59;0,65;2,13;-0,78;1,84;3,28;1,14;2,18;0,35;0,65;0,66;21,42;;433.302.632,00;16,60;0,54;-0,11;18.814.136.804,76
ANIM3;6,27;;-8,01;0,94;0,24;55,99;11,95;-9,08;6,08;15,39;9,31;1,43;0,73;7,76;-0,30;1,18;-11,69;-3,00;4,41;0,26;0,71;0,33;22,51;;19.612.305,15;6,66;-0,78;0,01;2.516.102.655,15
APER3;27,51;0,25;53,28;0,73;0,47;100,00;7,69;3,17;21,97;10,50;-11,48;-0,38;1,69;2,64;-0,72;2,10;1,36;0,88;2,67;0,65;0,36;0,28;4,50;;553.401,41;37,89;0,52;0,24;315.818.486,34
ARML3;15,24;2,33;53,59;4,71;1,77;46,13;32,10;14,31;23,89;27,19;3,30;0,65;7,67;5,66;-2,98;4,35;8,79;3,30;6,64;0,38;0,62;0,23;;;7.139.235,70;3,24;0,28;0,23;5.273.284.464,84
ARZZ3;101,05;1,68;25,82;4,47;2,65;53,50;13,57;10,38;19,76;19,12;-0,64;-0,14;2,68;14,65;-5,56;1,53;17,30;10,28;17,60;0,59;0,41;0,99;18,73;30,00;119.404.119,81;22,62;3,91;0,32;11.134.303.080,85
ASAI3;18,79;0,67;15,85;7,65;0,76;16,73;5,80;3,39;9,27;12,29;3,02;2,49;0,54;-44,14;-1,10;0,95;48,26;4,78;18,25;0,10;0,90;1,41;;;187.799.713,52;2,46;1,19;-3,78;25.335.170.794,14
AURA33;33,83;8,04;7,21;1,45;0,67;34,14;20,97;14,78;5,09;5,06;-0,03;-0,01;1,07;2,13;-1,36;2,61;20,03;9,29;9,51;0,46;0,54;0,63;;;4.736.725,63;23,17;4,64;-0,15;2.369.164.985,40
AURE3;14,14;0,71;-302,25;1,11;0,48;26,71;22,59;-1,25;16,77;19,42;2,65;0,18;3,79;2,63;-0,60;10,36;-0,37;-0,16;4,21;0,43;0,57;0,13;;;39.457.826,44;12,73;-0,05;;14.140.000.000,00
AZUL4;17,39;;-9,15;-1,21;1,19;18,94;5,08;-17,71;31,89;39,45;30,67;;1,62;-2,80;-1,72;0,42;-13,26;-12,96;13,62;-0,98;1,98;0,73;8,38;;152.096.128,67;-14,33;-1,90;0,38;6.048.223.641,48
B3SA3;14,84;3,98;20,41;4,41;1,92;89,60;57,45;44,61;15,85;15,42;-0,43;-0,12;9,11;14,99;-2,97;1,57;21,60;9,41;12,41;0,44;0,56;0,21;34,69;25,27;615.547.270,74;3,39;0,73;-4,29;91.058.070.000,00
BBAS3;40,07;8,97;4,87;0,75;0,06;26,69;15,37;12,47;3,95;3,95;;;0,61;1,75;-0,06;26,29;15,50;1,15;;0,07;0,92;0,09;-6,50;27,36;758.719.615,78;53,00;8,22;0,08;114.645.334.970,20
BBDC3;16,76;3,59;7,35;1,14;0,10;33,47;18,36;15,32;6,13;6,75;;;1,13;2,15;-0,11;5,40;15,53;1,40;;0,09;0,91;0,09;-5,09;6,31;119.270.092,00;14,68;2,28;0,47;196.724.579.449,08
BBDC4;20,16;3,28;8,84;1,37;0,12;33,47;18,36;15,32;7,38;6,75;;;1,35;2,58;-0,13;5,40;15,53;1,40;;0,09;0,91;0,09;-5,09;6,31;715.437.948,22;14,68;2,28;0,57;196.724.579.449,08
BBSE3;28,23;6,96;11,79;7,27;4,12;;;;9,83;9,83;;;;52,28;-6,33;1,29;61,62;34,94;;0,57;0,43;0,00;;3,59;192.411.294,85;3,89;2,39;0,42;56.460.000.000,00
BEEF3;13,20;6,92;10,49;11,45;0,41;17,67;7,87;2,49;3,32;6,07;2,75;9,46;0,26;1,52;-1,20;1,68;109,12;3,88;15,45;0,04;0,96;1,56;22,82;31,35;110.488.150,59;1,15;1,25;0,27;7.991.849.636,12
BKBR3;6,90;;-24,57;1,28;0,48;64,01;1,66;-2,34;34,70;43,78;8,97;0,33;0,57;8,74;-0,64;1,29;-5,21;-1,95;1,83;0,38;0,62;0,84;14,59;;17.202.654,44;5,39;-0,28;0,29;1.905.459.693,24
BLAU3;32,88;2,43;18,77;3,42;2,47;46,63;30,66;23,25;14,23;13,07;-1,17;-0,28;4,36;4,52;-8,53;4,30;18,21;13,15;14,01;0,72;0,28;0,57;;;12.972.998,15;9,59;1,75;-2,94;5.882.327.259,81
BMOB3;15,22;1,33;19,97;1,34;1,01;24,03;8,13;6,19;15,22;9,79;-5,43;-0,48;1,24;2,35;-2,74;3,11;6,72;5,05;4,80;0,75;0,25;0,81;;;6.266.043,44;11,34;0,76;1,35;1.383.636.380,24
BOAS3;6,24;1,27;12,31;1,54;1,28;53,82;8,96;26,93;37,00;22,97;-14,03;-0,58;3,31;2,74;-3,04;5,14;12,48;10,39;0,25;0,83;0,17;0,39;6,65;;9.310.559,11;4,06;0,51;0,04;3.321.069.155,04
BPAC11;26,23;2,01;15,72;2,43;0,26;19,56;23,33;17,48;11,79;11,79;;;2,75;8,09;-3,48;1,04;15,47;1,67;;0,11;0,89;0,10;5,25;6,21;323.915.973,04;10,78;1,67;-0,80;100.601.841.903,81
BPAN4;7,63;3,22;13,53;1,38;0,18;55,59;8,86;6,49;9,90;9,90;;;0,88;;-0,18;;10,23;1,36;;0,13;0,87;0,21;1,40;;26.866.093,07;5,48;0,56;-1,23;9.902.001.979,70
BRAP3;23,32;29,75;1,51;1,18;1,17;;;;1,54;1,56;-0,05;-0,04;;35,37;-1,22;6,01;78,20;77,67;76,80;0,99;0,01;0,00;;57,26;2.818.981,67;19,69;15,40;0,08;9.622.065.329,86
BRAP4;25,01;30,34;1,63;1,28;1,27;;;;1,66;1,56;-0,05;-0,04;;38,15;-1,32;6,01;78,20;77,67;76,80;0,99;0,01;0,00;;57,26;82.344.398,33;19,69;15,40;0,08;9.622.065.329,86
BRBI11;14,60;8,22;10,38;2,02;0,37;36,49;17,71;22,54;13,20;6,11;-7,10;-1,09;2,34;1,94;-42,72;1,24;19,47;3,56;0,77;0,18;0,82;0,16;;;1.610.404,59;7,23;1,41;0,49;1.532.937.278,40
BRFS3;14,55;;-10,55;1,29;0,28;17,30;2,77;-2,92;11,13;21,56;10,43;1,21;0,31;2,64;-0,51;1,30;-12,25;-2,63;2,98;0,21;0,77;0,90;7,46;;157.254.177,00;11,26;-1,38;0,04;15.749.985.729,30
BRIT3;3,45;0,03;489,53;1,15;0,55;40,86;11,35;0,37;16,10;22,80;6,70;0,48;1,83;12,63;-0,70;1,26;0,24;0,11;3,46;0,48;0,52;0,30;;;1.451.632,56;3,00;0,01;-5,28;1.549.377.460,20
BRKM3;31,30;29,23;3,85;2,66;0,27;22,29;14,42;6,02;1,61;2,86;1,33;2,21;0,23;1,77;-0,49;1,55;69,12;7,13;33,61;0,10;0,91;1,18;17,25;;520.537,04;11,88;8,21;-0,13;23.930.549.540,10
BRKM5;27,89;33,04;3,40;2,35;0,24;22,29;14,42;6,02;1,42;2,86;1,33;2,21;0,21;1,57;-0,43;1,55;69,12;7,13;33,61;0,10;0,91;1,18;17,25;;69.491.714,22;11,88;8,21;-0,11;23.930.549.540,10
BRML3;9,89;0,54;17,36;0,75;0,45;89,71;65,57;36,02;9,54;12,16;2,63;0,21;6,25;8,77;-0,49;2,26;4,30;2,57;5,72;0,60;0,40;0,07;-2,54;22,47;131.295.774,89;13,25;0,57;0,08;8.191.628.712,76
BRSR6;12,44;8,26;5,67;0,56;0,05;40,36;7,41;8,28;6,34;6,59;;;0,47;0,87;-0,05;4,22;9,92;0,81;;0,08;0,92;0,10;-5,99;4,25;24.821.240,26;22,10;2,19;-0,93;5.286.555.389,65
CAML3;9,08;3,99;29,99;1,17;0,38;21,00;7,18;1,19;4,97;8,47;3,49;0,82;0,36;1,19;-1,03;2,01;3,89;1,26;9,39;0,32;0,68;1,06;12,75;-11,57;12.469.639,15;7,78;0,30;-0,39;3.276.000.000,00
CBAV3;12,00;2,41;5,87;1,31;0,58;26,08;34,42;36,54;6,23;7,46;1,25;0,26;2,14;2,60;-0,92;2,57;22,36;9,95;12,00;0,45;0,54;0,27;;;50.229.345,07;9,15;2,04;-0,02;7.120.208.329,35
CCRO3;12,58;1,30;6,70;2,17;0,53;59,52;52,73;21,51;2,73;4,99;2,26;1,80;1,44;5,71;-0,69;1,70;32,45;7,92;16,17;0,24;0,75;0,37;4,14;17,23;159.202.689,04;5,79;1,88;0,01;25.411.600.000,00
CEAB3;3,64;;4,53;0,39;0,12;48,13;1,57;4,11;11,88;24,82;12,95;0,43;0,19;0,94;-0,24;1,37;8,71;2,75;-5,69;0,32;0,68;0,67;1,51;;16.571.602,19;9,23;0,80;0,00;1.122.012.047,52
CESP6;25,25;;24,73;1,09;0,57;57,25;48,45;14,48;7,39;8,70;1,28;0,19;3,58;60,78;-0,62;1,13;4,41;2,32;9,43;0,53;0,47;0,16;6,56;-0,96;75.751.511,28;23,16;1,02;-0,31;8.302.192.833,55
CIEL3;5,67;3,92;12,73;1,46;0,15;33,93;18,87;10,57;7,13;8,51;1,38;0,28;1,35;1,18;-1,13;1,17;11,45;1,15;8,48;0,10;0,87;0,11;-1,02;-21,29;156.962.289,04;3,89;0,45;0,27;15.404.341.395,87
CLSC4;60,00;11,73;5,46;0,80;0,20;12,89;7,31;4,77;3,56;5,32;1,98;0,45;0,26;4,12;-0,29;1,19;14,68;3,64;9,24;0,25;0,75;0,76;13,22;;265.570,41;75,16;11,04;-0,18;2.177.602.479,07
CMIG3;16,26;10,34;12,39;1,76;0,67;16,67;13,32;8,20;7,62;7,54;1,61;0,37;1,02;12,98;-0,91;1,25;14,18;5,43;14,19;0,38;0,62;0,66;12,38;53,92;6.066.627,89;9,25;1,31;-0,39;27.836.497.149,36
CMIG4;10,83;15,52;8,25;1,17;0,45;16,67;13,32;8,20;5,08;7,54;1,61;0,37;0,68;8,64;-0,61;1,25;14,18;5,43;14,19;0,38;0,62;0,66;12,38;53,92;121.525.187,33;9,25;1,31;-0,26;27.836.497.149,36
CMIN3;3,68;14,83;6,57;1,58;0,84;42,08;35,19;25,02;4,67;4,46;-0,22;-0,07;1,64;3,53;-1,38;2,50;24,11;12,73;16,34;0,53;0,47;0,51;;;33.839.248,41;2,32;0,56;-0,11;20.186.046.923,84
COCE5;49,02;5,93;7,32;1,04;0,32;18,02;13,63;5,84;3,13;5,92;3,17;1,05;0,43;-9,86;-0,44;0,89;14,18;4,36;13,55;0,31;0,69;0,75;14,63;5,82;463.489,33;47,25;6,70;0,36;3.344.543.694,44
COGN3;3,12;;-13,96;0,46;0,21;59,49;5,24;-8,64;23,03;45,74;22,86;0,46;1,21;2,66;-0,28;1,49;-3,32;-1,50;0,91;0,45;0,51;0,17;-1,85;;126.919.835,41;6,72;-0,22;0,15;5.817.479.251,00
CPFE3;33,69;11,70;7,69;2,77;0,59;26,39;21,58;12,40;4,42;6,73;2,31;1,45;0,95;-43,09;-0,76;0,94;36,04;7,66;17,91;0,21;0,78;0,62;15,46;41,16;94.321.670,85;12,16;4,38;0,48;38.819.452.083,60
CPLE11;32,82;9,36;5,37;0,87;0,36;19,93;19,24;13,70;3,82;5,79;1,97;0,45;0,74;6,96;-0,46;1,34;16,24;6,79;12,11;0,42;0,57;0,50;12,85;30,15;10.559.454,96;37,63;6,11;-1,08;17.962.738.815,00
CPLE3;6,25;9,08;5,12;0,83;0,35;19,93;19,24;13,70;3,65;5,79;1,97;0,45;0,70;6,64;-0,44;1,34;16,24;6,79;12,11;0,42;0,57;0,50;12,85;30,15;4.895.795,11;7,53;1,22;-1,03;17.962.738.815,00
CPLE6;6,67;9,38;5,46;0,89;0,37;19,93;19,24;13,70;3,88;5,79;1,97;0,45;0,75;7,07;-0,47;1,34;16,24;6,79;12,11;0,42;0,57;0,50;12,85;30,15;80.035.267,11;7,53;1,22;-1,10;17.962.738.815,00
CRFB3;18,59;3,81;14,80;1,96;0,49;18,75;5,68;3,04;7,92;10,72;2,80;0,69;0,45;-13,82;-0,87;0,92;13,27;3,34;10,44;0,25;0,73;1,10;10,34;17,64;121.199.380,30;9,48;1,26;-0,99;39.148.165.257,95
CRPG5;26,48;11,08;5,27;0,87;0,68;16,49;13,53;15,66;6,10;6,34;-1,09;-0,16;0,83;1,47;-1,60;4,88;16,51;12,83;13,93;0,78;0,22;0,82;17,77;11,67;309.861,59;30,45;5,03;-0,11;936.233.155,52
CSAN3;15,40;5,20;5,87;1,85;0,30;23,73;28,95;15,84;3,21;6,68;3,47;2,00;0,93;2,54;-0,40;1,89;31,49;5,13;11,19;0,16;0,68;0,32;26,99;36,60;232.029.980,96;8,35;2,63;0,06;28.916.914.480,76
CSED3;5,27;2,48;35,35;1,40;0,42;47,74;17,40;2,95;5,99;6,51;0,53;0,12;1,04;3,31;-0,56;1,98;3,95;1,18;13,02;0,30;0,70;0,40;;;2.572.991,93;3,78;0,15;-1,43;2.012.203.204,80
CSMG3;15,59;2,48;13,77;0,84;0,47;33,75;12,42;7,10;7,88;11,79;3,91;0,42;0,98;15,58;-0,57;1,21;6,10;3,43;6,30;0,56;0,44;0,48;7,89;-0,26;32.261.142,52;18,46;1,13;-0,25;5.901.527.630,88
CSNA3;13,96;6,25;5,36;0,87;0,24;36,21;26,97;8,05;1,60;3,17;1,57;0,86;0,43;1,44;-0,41;1,68;16,25;4,50;12,86;0,28;0,69;0,56;22,81;;167.044.763,26;16,04;2,61;-0,07;18.512.271.500,12
CSUD3;14,00;6,23;8,88;1,67;1,01;34,75;18,45;12,62;6,07;6,29;0,22;0,06;1,12;32,82;-1,42;1,12;18,79;11,41;15,68;0,61;0,39;0,90;1,99;13,55;2.208.283,22;8,39;1,58;0,40;585.200.000,00
